entry_date,exit_date,expiry_date,strike,contracts,premium_collected,exit_value,pnl_per_share,pnl_total_inr,exit_reason,vrp_at_entry,sigma_at_entry
2014-12-12,2014-12-17,2014-12-18,8200.0,1,121.54177292694749,168.32201679417759,-46.7802438672301,-3508.5182900422574,planned exit (T-1),0.15,0.11689894772931929
2015-07-10,2015-07-15,2015-07-16,8350.0,1,130.85426289955194,175.87058198220075,-45.016319082648806,-3376.2239311986605,planned exit (T-1),0.15,0.12609575790185798
2015-11-05,2015-11-10,2015-11-11,7950.0,1,97.75108978998196,164.7620474059937,-67.01095761601175,-5025.8218212008815,TRIPWIRE FIRED: mark 164.8 >= stop 146.6,0.15,0.09896227580147822
2015-11-13,2015-11-18,2015-11-19,7750.0,1,110.42359332554679,40.93500347101826,69.48858985452853,5211.644239089639,planned exit (T-1),0.15,0.11406057541066096
2015-12-11,2015-12-16,2015-12-17,7600.0,1,133.21875504504897,152.90523601506356,-19.6864809700146,-1476.486072751095,planned exit (T-1),0.15,0.1412160110848225
2016-07-29,2016-08-03,2016-08-04,8650.0,1,116.08773390299393,104.10657146411799,11.981162438875941,898.5871829156956,planned exit (T-1),0.15,0.10915701633987857
2016-08-05,2016-08-10,2016-08-11,8700.0,1,132.0078926299775,123.13959916769423,8.868293462283276,665.1220096712457,planned exit (T-1),0.15,0.12340910196880457
2016-08-19,2016-08-24,2016-08-25,8650.0,1,130.9250344882248,41.75051482176423,89.17451966646058,6688.088974984544,planned exit (T-1),0.15,0.12092994709739603
2016-08-26,2016-08-30,2016-09-01,8550.0,1,120.5614803521803,198.96633127202767,-78.40485091984738,-5880.363818988553,TRIPWIRE FIRED: mark 199.0 >= stop 180.8,0.15,0.11136658972891189
2016-11-04,2016-11-09,2016-11-10,8450.0,1,129.4809331556571,53.53453767576593,75.94639547989118,5695.9796609918385,planned exit (T-1),0.15,0.12463039043533487
2017-01-06,2017-01-11,2017-01-12,8250.0,1,129.3512251616794,133.0257990494183,-3.674573887738916,-275.5930415804187,planned exit (T-1),0.15,0.1274161332921263
2017-01-13,2017-01-18,2017-01-19,8400.0,1,127.3569603558999,46.36413640221417,80.99282395368573,6074.46179652643,planned exit (T-1),0.15,0.1228661560278302
2017-01-19,2017-01-24,2017-01-25,8450.0,1,122.13924653132653,46.6207041247535,75.51854240657303,5663.8906804929775,planned exit (T-1),0.15,0.11757308166468204
2017-01-27,2017-02-01,2017-02-02,8650.0,1,114.96545394903933,76.34199145033654,38.62346249870279,2896.7596874027095,planned exit (T-1),0.15,0.10805263433812497
2017-02-10,2017-02-15,2017-02-16,8800.0,1,128.76505613380687,79.76021687925606,49.0048392545508,3675.36294409131,planned exit (T-1),0.15,0.11889501225565546
2017-02-17,2017-02-22,2017-02-23,8800.0,1,139.64137769460012,129.40995739049686,10.231420304103267,767.356522807745,planned exit (T-1),0.15,0.12631502837333472
2017-02-23,2017-03-01,2017-03-02,8950.0,1,133.11028041564714,41.25541815608358,91.85486225956356,6889.114669467267,planned exit (T-1),0.15,0.11196220773159501
2017-03-03,2017-03-08,2017-03-09,8900.0,3,88.11922555216097,37.439243961066495,50.679981591094474,11402.995857996257,planned exit (T-1),0.22,0.08014100910274491
2017-03-09,2017-03-15,2017-03-16,8950.0,2,95.8907293271659,137.00867965464568,-41.117950327479775,-6167.692549121966,planned exit (T-1),0.22,0.08055645166262014
2017-03-17,2017-03-22,2017-03-23,9150.0,1,115.7882521528245,117.82871663056352,-2.0404644777390217,-153.03483583042663,planned exit (T-1),0.15,0.10148475870800835
2017-03-24,2017-03-29,2017-03-30,9100.0,1,118.51637076065344,58.31310177633259,60.20326898432086,4515.245173824064,planned exit (T-1),0.15,0.10474909497567525
2017-04-07,2017-04-12,2017-04-13,9200.0,1,122.18640375531595,44.762270161174456,77.4241335941415,5806.810019560612,planned exit (T-1),0.15,0.10766138854252791
2017-04-13,2017-04-19,2017-04-20,9150.0,1,114.14230093827064,51.91174758945954,62.2305533488111,4667.291501160833,planned exit (T-1),0.15,0.09328929738422873
2017-04-21,2017-04-25,2017-04-27,9100.0,2,110.05528726943066,210.96109639395763,-100.90580912452697,-15135.871368679045,TRIPWIRE FIRED: mark 211.0 >= stop 165.1,0.22,0.0954259295191482
2017-04-27,2017-05-03,2017-05-04,9350.0,2,117.4154678856521,46.62016808886938,70.79529979678273,10619.29496951741,planned exit (T-1),0.22,0.09442236943376042
2017-05-05,2017-05-10,2017-05-11,9300.0,1,105.7221799091667,109.91285414383674,-4.190674234670041,-314.3005676002531,planned exit (T-1),0.15,0.09246983212783126
2017-05-12,2017-05-17,2017-05-18,9400.0,1,107.6735861110601,128.06288365152977,-20.38929754046967,-1529.1973155352252,planned exit (T-1),0.15,0.09257541040995623
2017-05-19,2017-05-24,2017-05-25,9450.0,1,114.97588444237408,88.65547186400846,26.32041257836562,1974.0309433774214,planned exit (T-1),0.15,0.09883376702386289
2017-05-26,2017-05-31,2017-06-01,9600.0,1,130.88314979559982,49.27781325677279,81.60533653882703,6120.400240412027,planned exit (T-1),0.15,0.11068700889943858
2017-06-02,2017-06-07,2017-06-08,9650.0,1,128.67516407267158,45.248058471657714,83.42710560101386,6257.03292007604,planned exit (T-1),0.15,0.10774007394776472
2017-06-09,2017-06-14,2017-06-15,9650.0,1,119.28072951037484,47.21074406030266,72.06998545007218,5405.248908755413,planned exit (T-1),0.15,0.09802731558135028
2017-06-16,2017-06-21,2017-06-22,9600.0,2,109.91278738105393,47.64212874991881,62.27065863113512,9340.598794670268,planned exit (T-1),0.22,0.09311309467005087
2017-06-22,2017-06-28,2017-06-29,9650.0,2,118.30897398277284,156.45266754820335,-38.14369356543051,-5721.554034814577,planned exit (T-1),0.22,0.09233485144009165
2017-07-07,2017-07-12,2017-07-13,9650.0,2,94.98450552978647,168.39826119053032,-73.41375566074385,-11012.063349111577,TRIPWIRE FIRED: mark 168.4 >= stop 142.5,0.22,0.07740662250324946
2017-07-14,2017-07-19,2017-07-20,9900.0,2,109.64389101237703,40.016926381716075,69.62696463066095,10444.044694599143,planned exit (T-1),0.22,0.09008333617417892
2017-07-21,2017-07-26,2017-07-27,9900.0,1,116.18742774756629,123.09795654131085,-6.910528793744561,-518.2896595308421,planned exit (T-1),0.15,0.0933463640700586
2017-07-28,2017-08-02,2017-08-03,10000.0,2,109.98569628755831,84.90443282946217,25.081263458096146,3762.189518714422,planned exit (T-1),0.22,0.08735144636945849
2017-08-04,2017-08-09,2017-08-10,10050.0,2,119.70212572984838,139.668478770758,-19.966353040909638,-2994.9529561364457,planned exit (T-1),0.22,0.09466584895294175
2017-09-15,2017-09-20,2017-09-21,10100.0,1,131.738046518828,55.79062920199067,75.94741731683735,5696.056298762801,planned exit (T-1),0.15,0.10609705995277596
2017-11-03,2017-11-08,2017-11-09,10450.0,2,123.78457584203261,144.5622922377381,-20.777716395705482,-3116.6574593558225,planned exit (T-1),0.22,0.09566136802770316
2017-11-10,2017-11-15,2017-11-16,10300.0,1,127.70150737799213,179.51050805194387,-51.80900067395174,-3885.6750505463806,planned exit (T-1),0.15,0.09799966324749006
2017-11-24,2017-11-29,2017-11-30,10400.0,1,124.54609225614422,52.76977121741493,71.7763210387293,5383.224077904697,planned exit (T-1),0.15,0.09734787642108886
2018-01-12,2018-01-17,2018-01-18,10700.0,2,106.45435817674024,91.9780599202586,14.476298256481641,2171.444738472246,planned exit (T-1),0.22,0.08091159106879166
2018-01-19,2018-01-23,2018-01-25,10900.0,2,110.70487306610266,189.0963224754687,-78.39144940936603,-11758.717411404905,TRIPWIRE FIRED: mark 189.1 >= stop 166.1,0.22,0.0823477487784535
2018-01-25,2018-01-31,2018-02-01,11050.0,2,132.99481020382336,41.73187918091526,91.2629310229081,13689.439653436217,planned exit (T-1),0.22,0.08809135325359718
2018-05-04,2018-05-09,2018-05-10,10600.0,1,124.6626433575675,144.22564386733575,-19.563000509768244,-1467.2250382326183,planned exit (T-1),0.15,0.09328831351742328
2018-05-11,2018-05-16,2018-05-17,10800.0,2,105.8845715406278,61.24633900789809,44.63823253272972,6695.734879909458,planned exit (T-1),0.22,0.07856731448874119
2018-05-18,2018-05-23,2018-05-24,10600.0,2,122.69723969176994,167.1926415009533,-44.49540180918336,-6674.310271377504,planned exit (T-1),0.22,0.09383729438683759
2018-07-27,2018-08-01,2018-08-02,11300.0,1,130.09910405723986,57.69630591360692,72.40279814363294,5430.20986077247,planned exit (T-1),0.15,0.09361855440361645
2018-08-09,2018-08-14,2018-08-16,11450.0,1,150.35172310981216,65.3859913632541,84.96573174655805,6372.429880991854,planned exit (T-1),0.22,0.09649777807920938
2019-11-22,2019-11-27,2019-11-28,11900.0,1,137.61537702328042,203.571299723415,-65.95592270013458,-4946.694202510093,planned exit (T-1),0.22,0.0923634606419422
2021-06-20,2021-06-23,2021-06-24,15750.0,1,135.79019512843115,69.5112798020873,66.27891532634385,4970.918649475789,planned exit (T-1),0.22,0.08562132347626729
2021-06-27,2021-06-30,2021-07-01,15800.0,1,147.12407889315182,119.29186945679612,27.832209436355697,2087.4157077266773,planned exit (T-1),0.22,0.0914144128591443
2021-07-04,2021-07-07,2021-07-08,15850.0,1,139.32060831450144,121.94090881923671,17.37969949526473,1303.4774621448548,planned exit (T-1),0.22,0.08752610096810592
2021-07-11,2021-07-14,2021-07-15,15700.0,1,136.00725857620546,227.97180692202346,-91.964548345818,-6897.34112593635,TRIPWIRE FIRED: mark 228.0 >= stop 204.0,0.22,0.08615450443638435
2021-07-15,2021-07-21,2021-07-22,15900.0,1,185.94616681173648,96.30716463695126,89.63900217478522,6722.925163108892,planned exit (T-1),0.22,0.08589797188697074
2022-12-11,2022-12-14,2022-12-15,18500.0,1,171.94607752375668,107.89667489973635,64.04940262402033,4803.705196801525,planned exit (T-1),0.22,0.09229357313953732
2023-04-27,2023-05-03,2023-05-04,18050.0,1,235.61784754094515,210.9130920718926,24.704755469052543,1852.8566601789407,planned exit (T-1),0.22,0.09704932866304457
2023-06-04,2023-06-07,2023-06-08,18600.0,1,169.04507818271122,74.15670646137005,94.88837172134117,7116.627879100588,planned exit (T-1),0.22,0.0903344732037724
2023-06-11,2023-06-14,2023-06-15,18600.0,1,168.0481681012916,102.27293507099239,65.7752330302992,4933.14247727244,planned exit (T-1),0.22,0.0895420203767677
2023-06-18,2023-06-21,2023-06-22,18750.0,1,165.07143487497524,69.87037995554601,95.20105491942923,7140.079118957192,planned exit (T-1),0.22,0.08705012920452178
2023-06-22,2023-06-27,2023-06-29,18650.0,1,228.76219405724987,331.25846325342354,-102.49626919617367,-7687.220189713025,planned exit (T-1),0.22,0.09104854636442465
2023-07-02,2023-07-05,2023-07-06,19300.0,1,190.03545468689663,203.25362471733024,-13.218170030433612,-991.3627522825209,planned exit (T-1),0.22,0.09647680677629512
2023-08-27,2023-08-30,2023-08-31,19300.0,1,175.03438172297865,77.51004913333327,97.52433258964538,7314.324944223404,planned exit (T-1),0.22,0.08968572887987886
2023-09-03,2023-09-06,2023-09-07,19550.0,1,166.18111880576544,182.55000211615697,-16.36888331039154,-1227.6662482793654,planned exit (T-1),0.22,0.08464007314069527
2023-09-10,2023-09-13,2023-09-14,20000.0,1,175.79254691788628,116.22406779085577,59.568479127030514,4467.635934527289,planned exit (T-1),0.22,0.08727433845073719
2023-09-14,2023-09-20,2023-09-21,20200.0,1,209.32849989413444,452.8419337861319,-243.51343389199747,-18263.50754189981,TRIPWIRE FIRED: mark 452.8 >= stop 314.0,0.22,0.07762301965541576
2023-11-05,2023-11-08,2023-11-09,19400.0,1,261.32103650788304,104.14695597939681,157.17408052848623,11788.056039636467,planned exit (T-1),0.15,0.13345174680564176
2024-07-21,2024-07-24,2024-07-25,24500.0,1,229.9673665731989,116.6177294684203,113.3496371047786,8501.222782858395,planned exit (T-1),0.22,0.09280265841986786
2025-07-20,2025-07-23,2025-07-24,25100.0,1,244.66464201894814,100.90620962938556,143.75843238956259,10781.882429217194,planned exit (T-1),0.22,0.09692262590706646
2025-07-27,2025-07-30,2025-07-31,24700.0,1,208.08702264121166,109.10782969423599,98.97919294697567,7423.439471023175,planned exit (T-1),0.22,0.08386734089081258
2025-10-28,2025-11-02,2025-11-03,26050.0,1,263.62397742861685,281.2922311721763,-17.668253743559433,-1325.1190307669574,planned exit (T-1),0.22,0.0816110610479287
