sell_date,buy_date,expiry_date,S_sell,S_buy,strike,rv21_sell,rv21_buy,prem_sell_pts,prem_buy_pts,pnl_pts,pnl_pct,abs_underlying_move_pct
2008-04-28,2008-05-07,2008-05-08,5089.65,5135.5,5100,0.25816513070726227,0.21038033619380722,174.75742749173014,61.850162389067464,112.90726510266268,0.02218369929222298,0.9008477989645769
2008-05-06,2008-05-14,2008-05-15,5144.65,5011.75,5150,0.2095022978619542,0.19140741824200116,143.29968981789443,137.56238499200427,5.737304825890163,0.001115198278967503,-2.5832661113972644
2008-05-12,2008-05-21,2008-05-22,5012.65,5117.65,5000,0.1848427110342599,0.19013969838684455,124.08811064579686,119.97984594330774,4.108264702489123,0.0008195794046041761,2.094700407967842
2008-05-20,2008-05-28,2008-05-29,5104.95,4918.35,5100,0.1953567931189772,0.19444854938918799,132.87348979792614,180.49343906873915,-47.61994927081301,-0.0093281911225013,-3.6552757617606346
2008-05-27,2008-06-04,2008-06-05,4859.8,4585.6,4850,0.2063451551049801,0.21177931421289817,133.86414992755317,263.2457668927189,-129.38161696516573,-0.026622827475444612,-5.642207498250951
2008-06-03,2008-06-11,2008-06-12,4715.9,4523.6,4700,0.19606068643848135,0.2470585192433971,124.09760247117356,175.62407653496928,-51.52647406379572,-0.0109261167674878,-4.077694607604043
2008-06-10,2008-06-18,2008-06-19,4449.8,4582.4,4450,0.23818761408020556,0.24293550417806822,140.938643565235,134.86687603223618,6.07176753299882,0.0013645034682454986,2.9799092094026536
2008-06-17,2008-06-25,2008-06-26,4653.0,4252.65,4650,0.24091053565710366,0.2753337658230867,149.13022249665983,396.242992869977,-247.11277037331718,-0.05310826786445673,-8.60412637008382
2008-06-24,2008-07-02,2008-07-03,4191.1,4093.35,4200,0.2650084420510646,0.37172953690452065,147.72805434234328,119.28605410313753,28.442000239205754,0.006786285280524385,-2.33232325642434
2008-07-01,2008-07-09,2008-07-10,3896.75,4157.1,3900,0.3114401259547808,0.4140867982363828,161.32149216307766,258.50963900658826,-97.1881468435106,-0.024940821670240736,6.681208699557328
2008-07-08,2008-07-16,2008-07-17,3988.55,3816.7,4000,0.38149938522909793,0.4221753588003069,202.47084009922264,185.66805608372152,16.802784015501118,0.00421275501510602,-4.308583319752801
2008-07-15,2008-07-23,2008-07-24,3861.1,4476.8,3850,0.43217820596880197,0.4940205480584101,221.7921566451962,627.7165873852391,-405.9244307400429,-0.10513180977960761,15.94623293879982
2008-07-22,2008-07-30,2008-07-31,4240.1,4313.55,4250,0.4620145161719409,0.4741513877492806,260.5397446510508,114.75980685453123,145.77993779651956,0.03438124992253002,1.7322704653192078
2008-07-29,2008-08-06,2008-08-07,4189.85,4517.55,4200,0.4859058352539685,0.4164037794318642,270.7715429256107,318.7311046380619,-47.959561712451205,-0.011446605895784145,7.821282384810901
2008-08-05,2008-08-13,2008-08-14,4502.85,4529.05,4500,0.4201503381165504,0.34429425081748266,251.37797160878563,81.7807446547231,169.59722695406253,0.03766441852472601,0.5818537148694736
2008-08-11,2008-08-20,2008-08-21,4620.4,4415.75,4600,0.382199743058355,0.3238102626840618,235.1493179874692,184.74801825822658,50.40129972924262,0.010908427783144886,-4.429270193056867
2008-08-19,2008-08-27,2008-08-28,4368.25,4292.1,4350,0.32606046036875663,0.2611864429908262,189.92437207596413,73.95564808942288,115.96872398654125,0.026548096832036,-1.743261031305432
2008-08-25,2008-09-02,2008-09-04,4335.35,4504.0,4350,0.2767829802785473,0.2706507919922023,159.80182348036033,156.14145640012794,3.6603670802323904,0.0008443071678716574,3.8901126783304596
2008-09-01,2008-09-10,2008-09-11,4348.65,4400.25,4350,0.24949416993986603,0.29529514661572376,144.2476887360517,77.41119577861127,66.83649295744044,0.015369480863587652,1.1865751440102157
2008-09-09,2008-09-17,2008-09-18,4468.7,4008.25,4450,0.29091094356489416,0.31533873271761703,173.6093116453785,440.6906045789891,-267.0812929336106,-0.05976711189688513,-10.30389151207286
2008-09-16,2008-09-24,2008-09-25,4074.9,4161.25,4050,0.31267665809270906,0.35886293727905255,170.64169342926834,122.42945943674249,48.21223399252585,0.011831513409537867,2.119070406635748
2008-09-22,2008-09-30,2008-10-01,4223.05,3921.2,4200,0.3513584488529791,0.36875200807173636,198.04635939048467,277.8869817407702,-79.84062235028551,-0.018905914528666606,-7.147677626360105
2008-09-26,2008-10-07,2008-10-08,3985.25,3606.6,4000,0.37290690721886965,0.3950865233894931,197.90027694054652,392.44841931481096,-194.54814237426444,-0.04881704845976148,-9.501285992095854
2008-10-06,2008-10-15,2008-10-16,3602.35,3338.4,3600,0.3956429582807567,0.5213429282919102,189.3932820049556,261.60149743455537,-72.20821542959976,-0.020044752850111668,-7.327161436284646
2008-10-14,2008-10-22,2008-10-23,3518.65,3065.15,3500,0.4995390923449776,0.5448136116958108,233.67806536483158,434.01974374190115,-200.34167837706957,-0.05693708620552472,-12.888465746806299
2008-10-20,2008-10-28,2008-10-29,3122.8,2684.6,3100,0.5504707052278766,0.7284957606431592,228.583641213291,414.7254547163005,-186.14181350300947,-0.059607343891062335,-14.032278724221857
2008-10-27,2008-11-05,2008-11-06,2524.2,2994.95,2500,0.6661381026735981,0.8324447461610888,223.38112292450023,495.56567275438283,-272.1845498298826,-0.10783002528717321,18.64947310038825
2008-11-03,2008-11-11,2008-11-12,3043.85,2938.65,3050,0.8145723567207721,0.8578644232319604,329.52331535033204,158.12149026345799,171.40182508687406,0.056310864558658955,-3.456149284623089
2008-11-10,2008-11-19,2008-11-20,3148.25,2635.0,3150,0.8577997041852946,0.7955068394044168,358.6295675690112,514.2634902098442,-155.63392264083302,-0.049435058410492505,-16.302707853569444
2008-11-17,2008-11-25,2008-11-26,2799.55,2654.0,2800,0.8091927613964902,0.7865608252023585,300.8154502513785,164.76164314837627,136.0538071030022,0.048598455860049725,-5.199049847296888
2008-11-24,2008-12-03,2008-12-04,2708.25,2656.45,2700,0.7946862603828994,0.5671954564236585,285.50103682648046,83.8875961500679,201.61344067641255,0.07444417637825627,-1.9126742361303517
2008-12-01,2008-12-10,2008-12-11,2682.9,2928.25,2700,0.6184711822575992,0.5581885201817344,221.30318579798995,229.5860528411913,-8.28286704320135,-0.0030872813161882105,9.144955085914486
2008-12-08,2008-12-17,2008-12-18,2784.0,2954.35,2800,0.5399340834850415,0.45400351169677006,200.43701645379815,156.9090666162565,43.527949837541655,0.015635039453139963,6.118893678160919
2008-12-15,2008-12-23,2008-12-24,2981.2,2968.65,3000,0.45411481905933787,0.4236421061916395,180.73983944120187,68.1804381611255,112.55940128007637,0.037756407245430154,-0.4209714209043258
2008-12-22,2008-12-31,2009-01-01,3039.3,2959.15,3050,0.431814661262317,0.39086552605818,174.70707325762783,98.11286191775946,76.59421133986837,0.02520126717989944,-2.6371203895633855
2008-12-29,2009-01-06,2009-01-07,2922.2,3112.8,2900,0.4019924867324868,0.3529793683887793,156.9536713292814,213.51557401602122,-56.56190268673981,-0.01935593138277319,6.522483060707707
2009-01-05,2009-01-14,2009-01-15,3121.45,2835.3,3100,0.3815851747797984,0.408619058732814,159.11794880274488,263.97252235650546,-104.85457355376059,-0.03359162362163757,-9.167213955052933
2009-01-13,2009-01-21,2009-01-22,2744.95,2706.15,2750,0.3898672339765075,0.40980967564129067,142.29915365457668,66.43464273837333,75.86451091620336,0.027637848017706464,-1.4135047997231198
2009-01-19,2009-01-28,2009-01-29,2846.2,2849.5,2850,0.4191244591667199,0.4315842767259844,158.57753854683983,61.80850541509017,96.76903313174967,0.03399937921851932,0.1159440657719113
2009-01-27,2009-02-04,2009-02-05,2771.35,2803.05,2750,0.42464629453571195,0.43248353188790095,157.10399655262813,74.94930343309215,82.15469311953598,0.02964428640176664,1.1438468616378428
